Period,Campaign,Reach,Sample,Sample_subcategory,Sample_category,d13C_vs_VPDB,X15N_calib_vs_air,C_N,Season,Period_Season
Before,Jan'17,Control,Perla,Predator,Invertebrate,-27.38495881,4.308398278,4.47909489143351,Winter,Before_Winter
Before,Jan'17,Control,Perla,Predator,Invertebrate,-28.77577446,4.756732264,4.43311630728179,Winter,Before_Winter
Before,Jan'17,Control,Perla,Predator,Invertebrate,-29.03895647,6.331852549,7.60355842392784,Winter,Before_Winter
Before,Jan'17,Control,Sericostoma,Shredder,Invertebrate,-30.03095017,5.071161187,7.3369130901591,Winter,Before_Winter
Before,Jan'17,Control,Sericostoma,Shredder,Invertebrate,-28.54498409,4.10803663,5.66395464226647,Winter,Before_Winter
Before,Jan'17,Control,Rhyacophila,Predator,Invertebrate,-32.47550607,2.560689247,5.69089075037136,Winter,Before_Winter
Before,Jan'17,Control,Silo,Scraper,Invertebrate,-28.47817635,4.998753265,4.22214442332961,Winter,Before_Winter
Before,Jan'17,Control,Rhithrogena,Collector-gatherer,Invertebrate,-28.46501725,4.977923589,4.20545763538749,Winter,Before_Winter
Before,Jan'17,Control,Rhithrogena,Collector-gatherer,Invertebrate,-29.44587633,1.564832341,6.50177191100066,Winter,Before_Winter
Before,Jan'17,Control,Halesus,Shredder,Invertebrate,-30.0319624,1.174027938,7.10492847654113,Winter,Before_Winter
Before,Jan'17,Control,Halesus,Shredder,Invertebrate,-27.39609343,4.393700762,4.50987345581113,Winter,Before_Winter
Before,Jan'17,Control,Boyeria,Predator,Invertebrate,-27.72405869,4.273682151,4.51681498124571,Winter,Before_Winter
Before,Jan'17,Control,Boyeria,Predator,Invertebrate,-26.81203183,8.352331151,4.64468951877002,Winter,Before_Winter
Before,Jan'17,Control,Onychogomphus,Predator,Invertebrate,-26.07107328,3.924537101,4.38922211529365,Winter,Before_Winter
Before,Jan'17,Control,Onychogomphus,Predator,Invertebrate,-27.68761811,5.396500894,4.74987726849791,Winter,Before_Winter
Before,Jan'17,Control,Onychogomphus,Predator,Invertebrate,-26.06702432,6.572881661,4.53583737729078,Winter,Before_Winter
Before,Jan'17,Control,Cordulegaster,Predator,Invertebrate,-27.89310252,3.906683092,4.39826757511252,Winter,Before_Winter
Before,Jan'17,Control,Cordulegaster,Predator,Invertebrate,-28.30913253,6.33086066,5.86906027576368,Winter,Before_Winter
Before,Jan'17,Impact,Cordulegaster,Predator,Invertebrate,-27.24122095,6.81787833,5.13350739993782,Winter,Before_Winter
Before,Jan'17,Impact,Atherix,Predator,Invertebrate,-28.10364812,7.449711845,5.33349192406611,Winter,Before_Winter
Before,Jan'17,Impact,Atherix,Predator,Invertebrate,-27.78782972,3.452397771,6.05848132580637,Winter,Before_Winter
Before,Jan'17,Impact,Atherix,Predator,Invertebrate,-27.4426564,2.861231719,6.06025475423735,Winter,Before_Winter
Before,Jan'17,Impact,Echinogammarus,Shredder,Invertebrate,-28.25244718,3.847169732,5.84081688852274,Winter,Before_Winter
Before,Jan'17,Impact,Echinogammarus,Shredder,Invertebrate,-27.83945388,4.165566212,5.2118889289503,Winter,Before_Winter
Before,Jan'17,Impact,Echinogammarus,Shredder,Invertebrate,-26.9820879,4.441311451,4.87657982525307,Winter,Before_Winter
Before,Jan'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-27.71697303,4.158622987,5.20799331841368,Winter,Before_Winter
Before,Jan'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-29.37704411,7.021215646,4.52282772280169,Winter,Before_Winter
Before,Jan'17,Impact,Perla,Predator,Invertebrate,-28.80816609,5.276482282,5.05081177520574,Winter,Before_Winter
Before,Jan'17,Impact,Perla,Predator,Invertebrate,-27.77871957,7.414003828,4.66548045011628,Winter,Before_Winter
Before,Jan'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-28.33038954,5.293344401,5.09711904379039,Winter,Before_Winter
Before,Jan'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-27.38495881,7.741327313,4.80909079497223,Winter,Before_Winter
Before,Jan'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-29.78497622,3.175660643,4.92792857354608,Winter,Before_Winter
Before,Jan'17,Impact,Protonemura,Shredder,Invertebrate,-28.07125649,5.206058139,5.11859774003132,Winter,Before_Winter
Before,Jan'17,Impact,Leuctra,Shredder,Invertebrate,-28.16843138,5.468908816,5.22433630032059,Winter,Before_Winter
Before,Jan'17,Impact,Epeorus,Scraper,Invertebrate,-29.72322967,5.62959489,4.65639262514469,Winter,Before_Winter
Before,Jan'17,Impact,Epeorus,Scraper,Invertebrate,-30.74356605,5.646457009,4.66040865462092,Winter,Before_Winter
Before,Jan'17,Impact,Epeorus,Scraper,Invertebrate,-29.21508596,4.171517548,4.18368691174602,Winter,Before_Winter
Before,Jan'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-29.13005793,4.29153616,4.07561524303851,Winter,Before_Winter
Before,Jan'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-29.33250562,4.909483224,4.09938529224182,Winter,Before_Winter
Before,Jan'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-29.20698805,4.794424059,4.21685986234193,Winter,Before_Winter
Before,Jan'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-29.09665406,4.437343894,4.12974856363018,Winter,Before_Winter
Before,Jan'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-29.03895647,1.449773177,5.23328499700226,Winter,Before_Winter
Before,Jan'17,Impact,Baetis,Collector-gatherer,Invertebrate,-27.08188268,5.750082688,4.66174106562758,Winter,Before_Winter
Before,Jan'17,Impact,Simuliidae,Collector-filterer,Invertebrate,-26.34930308,6.001279968,4.57463389111736,Winter,Before_Winter
Before,Jan'17,Impact,Onychogomphus,Predator,Invertebrate,-25.48918526,7.493451858,4.45160402550871,Winter,Before_Winter
Before,Jan'17,Impact,Onychogomphus,Predator,Invertebrate,-27.42368513,2.557575423,4.34646800696194,Winter,Before_Winter
Before,Jan'17,Impact,Onychogomphus,Predator,Invertebrate,-26.84517172,3.094997493,4.48023952931924,Winter,Before_Winter
Before,Jan'17,Impact,Ephemera,Collector-gatherer,Invertebrate,-26.17891201,8.450203251,5.02210558584056,Winter,Before_Winter
Before,Jan'17,Impact,Ephemera,Collector-gatherer,Invertebrate,-27.35430434,5.709050463,5.10228362547352,Winter,Before_Winter
Before,Jan'17,Impact,Boyeria,Predator,Invertebrate,-26.59417649,4.436050701,4.23047373478493,Winter,Before_Winter
Before,Jan'17,Impact,Oligochaeta,Collector-gatherer,Invertebrate,-26.562547,1.614835034,4.65274760606545,Winter,Before_Winter
Before,Jan'17,Impact,Sericostoma,Shredder,Invertebrate,-28.06953873,7.590528098,7.84798471673765,Winter,Before_Winter
Before,Jan'17,Impact,Sericostoma,Shredder,Invertebrate,-29.04495112,3.124020286,6.85624866047267,Winter,Before_Winter
Before,Jan'17,Impact,Setodes,Collector-gatherer,Invertebrate,-28.08382301,11.60568143,6.22818373660523,Winter,Before_Winter
Before,Jan'17,Impact,Perla,Predator,Invertebrate,-27.0165831,9.877324053,5.12012998495105,Winter,Before_Winter
Before,Jan'17,Impact,Perla,Predator,Invertebrate,-27.26247681,8.754442188,4.64786355328791,Winter,Before_Winter
Before,Jan'17,Impact,Perla,Predator,Invertebrate,-27.11759338,7.842726164,4.48395914873756,Winter,Before_Winter
Before,Jan'17,Impact,Tipula,Shredder,Invertebrate,-28.8857834,0.532985394,5.36897520464962,Winter,Before_Winter
Before,Jan'17,Impact,Boyeria,Predator,Invertebrate,-28.33175733,5.370784803,5.63544467186272,Winter,Before_Winter
Before,Jan'17,Impact,Echinogammarus,Shredder,Invertebrate,-27.53795939,3.444271798,5.76888681670969,Winter,Before_Winter
Before,Jan'17,Impact,Echinogammarus,Shredder,Invertebrate,-27.6614164,2.930868593,5.83497960165324,Winter,Before_Winter
Before,Jan'17,Impact,Echinogammarus,Shredder,Invertebrate,-28.00219855,3.815563396,5.5258997601289,Winter,Before_Winter
Before,Jan'17,Impact,Simuliidae,Collector-filterer,Invertebrate,-26.52785661,5.845157355,4.74148024686482,Winter,Before_Winter
Before,Jan'17,Impact,Simuliidae,Collector-filterer,Invertebrate,-26.29726749,6.202437949,4.52407131718572,Winter,Before_Winter
Before,Jan'17,Impact,Simuliidae,Collector-filterer,Invertebrate,-25.91975432,5.773100765,4.27384692594381,Winter,Before_Winter
Before,Jan'17,Impact,Philopotamus,Collector-filterer,Invertebrate,-26.74926297,7.315311954,4.56718107374697,Winter,Before_Winter
Before,Jan'17,Impact,Philopotamus,Collector-filterer,Invertebrate,-26.79619704,7.074122534,4.58279154887021,Winter,Before_Winter
Before,Jan'17,Impact,Philopotamus,Collector-filterer,Invertebrate,-26.59213587,6.933011711,4.29969057016688,Winter,Before_Winter
Before,Jan'17,Impact,Atherix,Predator,Invertebrate,-27.06657809,6.673808144,4.86865565908244,Winter,Before_Winter
Before,Jan'17,Impact,Atherix,Predator,Invertebrate,-26.94720231,8.184994968,5.26786993394625,Winter,Before_Winter
Before,Jan'17,Impact,Atherix,Predator,Invertebrate,-27.25635498,8.051890433,6.1138140815504,Winter,Before_Winter
Before,Jan'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-27.37879168,5.216663762,5.33783457656399,Winter,Before_Winter
Before,Jan'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-27.36858862,3.501316599,4.69969938735818,Winter,Before_Winter
Before,Jan'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-27.06045625,3.957675004,4.73742802577987,Winter,Before_Winter
Before,Jan'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.75640511,8.502244122,4.81375154391157,Winter,Before_Winter
Before,Jan'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.80129857,7.988840916,4.73461531794515,Winter,Before_Winter
Before,Jan'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-27.55632489,6.878969269,4.90963027158458,Winter,Before_Winter
Before,Jan'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-28.20523941,4.074766963,4.29841554697729,Winter,Before_Winter
Before,Jan'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-28.62458511,4.086776395,4.0404192991556,Winter,Before_Winter
Before,Jan'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-28.69702682,4.057753602,3.98168351359013,Winter,Before_Winter
Before,Jan'17,Impact,Epeorus,Scraper,Invertebrate,-29.9673076,5.781107053,4.71223501117963,Winter,Before_Winter
Before,Jan'17,Impact,Epeorus,Scraper,Invertebrate,-30.11627225,6.64978928,4.43044105933786,Winter,Before_Winter
Before,Jan'17,Impact,Epeorus,Scraper,Invertebrate,-30.27952118,6.521688675,4.41198388605554,Winter,Before_Winter
Before,Jan'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-28.55112309,4.332969745,4.39291300013518,Winter,Before_Winter
Before,Jan'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-28.15422412,5.212660618,4.49209537050579,Winter,Before_Winter
Before,Jan'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-28.5888744,5.508893267,4.12110559102841,Winter,Before_Winter
Before,Jan'17,Impact,Onychogomphus,Predator,Invertebrate,-25.83404863,6.896983416,4.47770185642352,Winter,Before_Winter
Before,Jan'17,Impact,Onychogomphus,Predator,Invertebrate,-26.77818461,4.152401437,4.51845958595872,Winter,Before_Winter
Before,Jan'17,Impact,Protonemura,Shredder,Invertebrate,-30.13010432,4.776414742,5.08463318894828,Winter,Before_Winter
Before,Jan'17,Impact,Protonemura,Shredder,Invertebrate,-29.81490554,2.597368281,5.27541756495954,Winter,Before_Winter
Before,Jan'17,Impact,Protonemura,Shredder,Invertebrate,-29.63027454,2.319362353,5.20764714096644,Winter,Before_Winter
Before,Jan'17,Impact,Limnius,Collector-gatherer- Scraper,Invertebrate,-27.28617488,5.767435873,5.25378146569425,Winter,Before_Winter
Before,Jan'17,Impact,Rhyacophila,Predator,Invertebrate,-26.35689951,7.516473166,4.66464093170355,Winter,Before_Winter
Before,Jan'17,Impact,Rhyacophila,Predator,Invertebrate,-28.72038033,2.326362502,4.77389678566613,Winter,Before_Winter
Before,Jan'17,Impact,Rhyacophila,Predator,Invertebrate,-26.48542717,8.910502889,5.24169043868875,Winter,Before_Winter
Before,Jan'17,Impact,Leuctra,Shredder,Invertebrate,-27.82884721,3.597389603,4.94211381673991,Winter,Before_Winter
Before,Jan'17,Impact,Leuctra,Shredder,Invertebrate,-27.79926545,2.771371991,4.88864102913039,Winter,Before_Winter
Before,Jan'17,Impact,Leuctra,Shredder,Invertebrate,-27.42490314,4.882417002,5.10694104055117,Winter,Before_Winter
Before,Jan'17,Impact,Hirudinea,Predator,Invertebrate,-25.83054815,4.289404358,4.44637194848761,Winter,Before_Winter
Before,Jan'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-27.13418582,7.89048114,5.295139334449,Winter,Before_Winter
Before,Jan'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-27.26679372,7.294468432,5.18259888641524,Winter,Before_Winter
Before,Jan'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.72616151,8.654497431,5.05458454415225,Winter,Before_Winter
Before,Jan'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-27.25047275,4.512409113,4.78615677232409,Winter,Before_Winter
Before,Jan'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-27.42286302,4.395406618,5.11503519560997,Winter,Before_Winter
Before,Jan'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-27.37594022,4.542409753,5.01680962871405,Winter,Before_Winter
Before,Jan'17,Impact,Atherix,Predator,Invertebrate,-27.91351225,5.073421075,4.82010124861521,Winter,Before_Winter
Before,Jan'17,Impact,Atherix,Predator,Invertebrate,-27.32391713,5.68243406,4.64050857726228,Winter,Before_Winter
Before,Jan'17,Impact,Atherix,Predator,Invertebrate,-27.20150983,7.798479179,5.16948398671192,Winter,Before_Winter
Before,Jan'17,Impact,Protonemura,Shredder,Invertebrate,-30.09746238,2.890374528,4.78544289916915,Winter,Before_Winter
Before,Jan'17,Impact,Protonemura,Shredder,Invertebrate,-29.89345022,2.38536376,4.68355738418681,Winter,Before_Winter
Before,Jan'17,Impact,Echinogammarus,Shredder,Invertebrate,-27.40246181,4.700413122,5.67069058187713,Winter,Before_Winter
Before,Jan'17,Impact,Echinogammarus,Shredder,Invertebrate,-27.70848004,3.812394188,5.83425104641666,Winter,Before_Winter
Before,Jan'17,Impact,Echinogammarus,Shredder,Invertebrate,-27.36165937,3.951397151,5.87413840527088,Winter,Before_Winter
Before,Jan'17,Impact,Boyeria,Predator,Invertebrate,-26.68127884,9.207509222,4.55347491591914,Winter,Before_Winter
Before,Jan'17,Impact,Boyeria,Predator,Invertebrate,-26.07536273,8.779500096,4.44837734039342,Winter,Before_Winter
Before,Jan'17,Impact,Boyeria,Predator,Invertebrate,-27.18620892,8.886502377,4.57501307252657,Winter,Before_Winter
Before,Jan'17,Impact,Ephemera,Collector-gatherer,Invertebrate,-26.79756576,3.193380989,4.52058947392378,Winter,Before_Winter
Before,Jan'17,Impact,Limnius,Collector-gatherer- Scraper,Invertebrate,-28.57145146,3.30038327,5.21530852245368,Winter,Before_Winter
Before,Jan'17,Impact,Baetis,Collector-gatherer,Invertebrate,-29.06618093,4.664412354,4.4057006166888,Winter,Before_Winter
Before,Jan'17,Impact,Simuliidae,Collector-filterer,Invertebrate,-26.46910619,5.824437088,4.56929140275475,Winter,Before_Winter
Before,Jan'17,Impact,Simuliidae,Collector-filterer,Invertebrate,-26.49868796,4.648412013,4.439011573049,Winter,Before_Winter
Before,Jan'17,Impact,Leuctra,Shredder,Invertebrate,-27.32493719,5.556431374,5.00692718407416,Winter,Before_Winter
Before,Jan'17,Impact,Leuctra,Shredder,Invertebrate,-27.69827943,5.104421736,4.99860548857969,Winter,Before_Winter
Before,Jan'17,Impact,Epeorus,Scraper,Invertebrate,-31.09100158,5.686434146,4.57623034980132,Winter,Before_Winter
Before,Jan'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-28.765263,4.078399859,4.1448429568391,Winter,Before_Winter
Before,Jan'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-28.11038398,4.534409582,4.20009864534713,Winter,Before_Winter
Before,Jan'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-28.64795601,3.916396405,4.17541556092856,Winter,Before_Winter
Before,Jan'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-28.12364477,4.401406746,4.09714865038897,Winter,Before_Winter
Before,Jan'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-27.99511712,4.436407493,4.10578436186399,Winter,Before_Winter
Before,Jan'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-28.42252258,4.31340487,4.07111266155256,Winter,Before_Winter
Before,Jan'17,Impact,Onychogomphus,Predator,Invertebrate,-25.05326183,8.067484914,4.33731665060825,Winter,Before_Winter
Before,Jan'17,Impact,Onychogomphus,Predator,Invertebrate,-27.55445086,5.419428453,4.36991061633243,Winter,Before_Winter
Before,Jan'17,Impact,Onychogomphus,Predator,Invertebrate,-27.1658077,3.501387556,4.49100500674109,Winter,Before_Winter
Before,Jan'17,Impact,Rhyacophila,Predator,Invertebrate,-26.21205088,10.19353025,5.43567444531998,Winter,Before_Winter
Before,Jan'17,Impact,Rhyacophila,Predator,Invertebrate,-26.09648062,7.405592891,4.53599508530861,Winter,Before_Winter
Before,Jan'17,Impact,Calopteryx,Predator,Invertebrate,-26.73844864,8.547552885,4.29116545636108,Winter,Before_Winter
Before,Jan'17,Impact,Nepa,Predator,Invertebrate,-26.83249491,9.319995683,4.76313945060205,Winter,Before_Winter
Before,Jan'17,Impact,Potamopyrgus,Scraper,Invertebrate,-25.14068429,8.95452799,5.50874569585879,Winter,Before_Winter
Before,Jan'17,Impact,Elodes,Scraper,Invertebrate,-28.30554573,2.109854655,5.21452281260658,Winter,Before_Winter
Before,Jan'17,Impact,Sericostoma,Shredder,Invertebrate,-29.20307426,3.855190675,5.53457378528301,Winter,Before_Winter
Before,Jan'17,Impact,Halesus,Shredder,Invertebrate,-28.85857868,2.476334724,7.23953753875689,Winter,Before_Winter
Before,Jan'17,Impact,Epeorus,Scraper,Invertebrate,-28.67866408,5.631910347,4.63721983094388,Winter,Before_Winter
Before,Jan'17,Impact,Rhyacophila,Predator,Invertebrate,-25.45553484,11.49964096,4.26536712436273,Winter,Before_Winter
Before,Jan'17,Control,Polycelis,Predator,Invertebrate,-27.32010437,7.984671895,5.54335168892653,Winter,Before_Winter
Before,Jan'17,Impact,Cordulegaster,Predator,Invertebrate,-26.59942372,5.147994675,4.36964333497768,Winter,Before_Winter
Before,Oct'16,Impact,Atherix,Predator,Invertebrate,-25.789808,9.499186214,4.47978981217776,Autumn,Before_Autumn
Before,Oct'16,Impact,Salmo trutta M,Top-predator,Fish,-23.67070019,11.84789826,3.3781976981358,Autumn,Before_Autumn
After,Jan'18,Control,FBOM,FBOM,Resource,-28.7665769,0.764407109,14.8381476325712,Winter,After_Winter
After,Jan'18,Control,FBOM,FBOM,Resource,-28.2513669,1.496354871,14.5182758544879,Winter,After_Winter
After,Jan'18,Control,Bryophyte,Bryophyte,Resource,-32.39860296,2.578584688,15.3472545695896,Winter,After_Winter
After,Jan'18,Control,Bryophyte,Bryophyte,Resource,-32.64087433,2.271834796,15.0602994342267,Winter,After_Winter
After,Jan'18,Control,Salix A,AqCPOM,Resource,-30.49007702,2.817505396,35.562923469383,Winter,After_Winter
After,Jan'18,Control,Tamus A,AqCPOM,Resource,-29.2040965,-1.277555044,34.0573059340893,Winter,After_Winter
After,Jan'18,Control,Platanus A,AqCPOM,Resource,-27.63802166,-0.338070226,51.3482986192913,Winter,After_Winter
After,Jan'18,Control,Alnus A,AqCPOM,Resource,-31.74436804,-1.724012808,18.9205112635271,Winter,After_Winter
After,Jan'18,Control,Quercus A,AqCPOM,Resource,-29.69988391,0.150907325,42.1957342625029,Winter,After_Winter
After,Jan'18,Control,FBOM,FBOM,Resource,-28.59381799,1.387018276,13.8801458348392,Winter,After_Winter
After,Jan'18,Control,FBOM,FBOM,Resource,-27.08601094,2.088594762,14.8535118574152,Winter,After_Winter
